locus_tag	ftype	length_bp	gene	EC_number	COG	product
KCJCKPDC_01402	CDS	108				hypothetical protein
KCJCKPDC_01403	CDS	183				hypothetical protein
KCJCKPDC_01404	CDS	495				hypothetical protein
KCJCKPDC_01405	CDS	594				hypothetical protein
KCJCKPDC_01406	CDS	1119				hypothetical protein
KCJCKPDC_01407	CDS	168				hypothetical protein
KCJCKPDC_01408	CDS	753	agrA_4		COG3279	Accessory gene regulator protein A
KCJCKPDC_01409	CDS	375				hypothetical protein
KCJCKPDC_01410	CDS	1104	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
KCJCKPDC_01411	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
KCJCKPDC_01412	CDS	537	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
KCJCKPDC_01413	CDS	1110	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
KCJCKPDC_01414	CDS	312				hypothetical protein
KCJCKPDC_01415	CDS	729				hypothetical protein
KCJCKPDC_01416	CDS	3069	sbcC			Nuclease SbcCD subunit C
KCJCKPDC_01417	CDS	1146	sbcD			Nuclease SbcCD subunit D
KCJCKPDC_01418	CDS	1119				hypothetical protein
KCJCKPDC_01419	CDS	267				hypothetical protein
KCJCKPDC_01420	CDS	393				hypothetical protein
KCJCKPDC_01421	CDS	819				hypothetical protein
KCJCKPDC_01422	CDS	567				hypothetical protein
KCJCKPDC_01423	CDS	219				hypothetical protein
KCJCKPDC_01424	CDS	204				hypothetical protein
KCJCKPDC_01425	CDS	756	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
KCJCKPDC_01426	CDS	972	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
KCJCKPDC_01427	CDS	828	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
KCJCKPDC_01428	CDS	957	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
KCJCKPDC_01429	CDS	1578				hypothetical protein
KCJCKPDC_01430	CDS	126				hypothetical protein
KCJCKPDC_01431	CDS	444	mscL		COG1970	Large-conductance mechanosensitive channel
KCJCKPDC_01432	CDS	519	adaB	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, inducible
KCJCKPDC_01433	CDS	684				hypothetical protein
KCJCKPDC_01434	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
KCJCKPDC_01435	CDS	189				hypothetical protein
KCJCKPDC_01436	CDS	924	spo0J		COG1475	Stage 0 sporulation protein J
KCJCKPDC_01437	CDS	765	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KCJCKPDC_01438	CDS	717	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
KCJCKPDC_01439	CDS	750				hypothetical protein
KCJCKPDC_01440	CDS	732	bcrA_6			Bacitracin transport ATP-binding protein BcrA
KCJCKPDC_01441	CDS	150				hypothetical protein
KCJCKPDC_01442	CDS	1362	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KCJCKPDC_01443	CDS	1131				hypothetical protein
KCJCKPDC_01444	CDS	588				hypothetical protein
KCJCKPDC_01445	CDS	624	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
KCJCKPDC_01446	CDS	585	yqgN		COG0212	putative protein YqgN
KCJCKPDC_01447	CDS	852	folD		COG0190	Bifunctional protein FolD protein
KCJCKPDC_01448	CDS	1665	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
KCJCKPDC_01449	CDS	222				hypothetical protein
KCJCKPDC_01450	CDS	414	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
KCJCKPDC_01451	CDS	735	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KCJCKPDC_01452	CDS	675	metP_3		COG2011	Methionine import system permease protein MetP
KCJCKPDC_01453	CDS	930				hypothetical protein
KCJCKPDC_01454	CDS	564				hypothetical protein
KCJCKPDC_01455	CDS	2202	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
KCJCKPDC_01456	CDS	102				hypothetical protein
KCJCKPDC_01457	CDS	459				hypothetical protein
KCJCKPDC_01458	CDS	1131	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
KCJCKPDC_01459	CDS	213				hypothetical protein
KCJCKPDC_01460	CDS	318				hypothetical protein
KCJCKPDC_01461	CDS	417				hypothetical protein
KCJCKPDC_01462	CDS	192				hypothetical protein
KCJCKPDC_01463	CDS	585				hypothetical protein
KCJCKPDC_01464	CDS	1590	malP		COG1263	PTS system maltose-specific EIICB component
KCJCKPDC_01465	CDS	849	mapP	3.1.3.90		Maltose 6'-phosphate phosphatase
KCJCKPDC_01466	CDS	1659	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
KCJCKPDC_01467	CDS	528		3.6.1.-	COG0494	Nudix hydrolase
KCJCKPDC_01468	CDS	870			COG1307	DegV domain-containing protein
KCJCKPDC_01469	CDS	642	yedJ		COG1418	putative protein YedJ
KCJCKPDC_01470	CDS	453				hypothetical protein
KCJCKPDC_01471	CDS	501				hypothetical protein
KCJCKPDC_01472	CDS	555	thiT			Thiamine transporter ThiT
KCJCKPDC_01473	CDS	1452	trkG		COG0168	Trk system potassium uptake protein TrkG
KCJCKPDC_01474	CDS	1347	trkA		COG0569	Trk system potassium uptake protein TrkA
KCJCKPDC_01475	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
KCJCKPDC_01476	CDS	1203	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
KCJCKPDC_01477	CDS	813	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
KCJCKPDC_01478	CDS	93				hypothetical protein
KCJCKPDC_01479	CDS	93				hypothetical protein
KCJCKPDC_01480	CDS	411				hypothetical protein
KCJCKPDC_01481	CDS	1473	amyS	3.2.1.1		Alpha-amylase
KCJCKPDC_01482	CDS	516				hypothetical protein
KCJCKPDC_01483	CDS	951	manZ_2		COG3716	PTS system mannose-specific EIID component
KCJCKPDC_01484	CDS	798	manY		COG3715	PTS system mannose-specific EIIC component
KCJCKPDC_01485	CDS	978	manX_3	2.7.1.191		PTS system mannose-specific EIIAB component
KCJCKPDC_01486	CDS	492	manX_4	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
KCJCKPDC_01487	CDS	258				hypothetical protein
KCJCKPDC_01488	CDS	267				hypothetical protein
KCJCKPDC_01489	CDS	243				hypothetical protein
KCJCKPDC_01490	CDS	957				hypothetical protein
KCJCKPDC_01491	CDS	246				hypothetical protein
KCJCKPDC_01492	CDS	633				hypothetical protein
KCJCKPDC_01493	CDS	282				hypothetical protein
KCJCKPDC_01494	CDS	165				hypothetical protein
KCJCKPDC_01495	CDS	522				hypothetical protein
KCJCKPDC_01496	CDS	2766	dgaR			Transcriptional regulatory protein DagR
KCJCKPDC_01497	CDS	1281	rpoN1_2		COG1508	RNA polymerase sigma-54 factor 1
KCJCKPDC_01498	CDS	1005	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KCJCKPDC_01499	CDS	954	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
KCJCKPDC_01500	CDS	330				hypothetical protein
KCJCKPDC_01501	CDS	561				hypothetical protein
KCJCKPDC_01502	CDS	603	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
KCJCKPDC_01503	tRNA	75				tRNA-Val(gac)
KCJCKPDC_01504	CDS	390				hypothetical protein
KCJCKPDC_01505	CDS	1269	tyrS	6.1.1.1		Tyrosine--tRNA ligase
KCJCKPDC_01506	CDS	975	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
KCJCKPDC_01507	CDS	462				hypothetical protein
KCJCKPDC_01508	CDS	945	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
KCJCKPDC_01509	CDS	225	acpP_2		COG0236	Acyl carrier protein
KCJCKPDC_01510	CDS	972		1.6.5.11	COG2070	NADH:quinone reductase
KCJCKPDC_01511	CDS	948	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
KCJCKPDC_01512	CDS	723	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KCJCKPDC_01513	CDS	1254	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
KCJCKPDC_01514	CDS	495	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KCJCKPDC_01515	CDS	435	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KCJCKPDC_01516	CDS	1365	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
KCJCKPDC_01517	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
KCJCKPDC_01518	CDS	786	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KCJCKPDC_01519	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
KCJCKPDC_01520	CDS	633	rplC		COG0087	50S ribosomal protein L3
KCJCKPDC_01521	CDS	624	rplD		COG0088	50S ribosomal protein L4
KCJCKPDC_01522	CDS	291	rplW			50S ribosomal protein L23
KCJCKPDC_01523	CDS	846	rplB		COG0090	50S ribosomal protein L2
KCJCKPDC_01524	CDS	279	rpsS			30S ribosomal protein S19
KCJCKPDC_01525	CDS	357	rplV			50S ribosomal protein L22
KCJCKPDC_01526	CDS	657	rpsC		COG0092	30S ribosomal protein S3
KCJCKPDC_01527	CDS	432	rplP		COG0197	50S ribosomal protein L16
KCJCKPDC_01528	CDS	195	rpmC		COG0255	50S ribosomal protein L29
KCJCKPDC_01529	CDS	264	rpsQ			30S ribosomal protein S17
KCJCKPDC_01530	CDS	369	rplN			50S ribosomal protein L14
KCJCKPDC_01531	CDS	303	rplX			50S ribosomal protein L24
KCJCKPDC_01532	CDS	540	rplE		COG0094	50S ribosomal protein L5
KCJCKPDC_01533	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
KCJCKPDC_01534	CDS	399	rpsH			30S ribosomal protein S8
KCJCKPDC_01535	CDS	537	rplF			50S ribosomal protein L6
KCJCKPDC_01536	CDS	360	rplR			50S ribosomal protein L18
KCJCKPDC_01537	CDS	510	rpsE		COG0098	30S ribosomal protein S5
KCJCKPDC_01538	CDS	183	rpmD			50S ribosomal protein L30
KCJCKPDC_01539	CDS	441	rplO			50S ribosomal protein L15
KCJCKPDC_01540	CDS	1317	secY			Protein translocase subunit SecY
KCJCKPDC_01541	CDS	645	adk	2.7.4.3		Adenylate kinase
KCJCKPDC_01542	CDS	219	infA			Translation initiation factor IF-1
KCJCKPDC_01543	CDS	366	rpsM		COG0099	30S ribosomal protein S13
KCJCKPDC_01544	CDS	399	rpsK			30S ribosomal protein S11
KCJCKPDC_01545	CDS	942	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
KCJCKPDC_01546	CDS	420	rplQ		COG0203	50S ribosomal protein L17
KCJCKPDC_01547	CDS	1503	nylA_1	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
KCJCKPDC_01548	CDS	840	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
KCJCKPDC_01549	CDS	885	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
KCJCKPDC_01550	CDS	798	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
KCJCKPDC_01551	CDS	783	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
KCJCKPDC_01552	CDS	333				Glycine cleavage system H-like protein
KCJCKPDC_01553	CDS	831		3.2.1.-		Protein-ADP-ribose hydrolase
KCJCKPDC_01554	CDS	888		2.4.2.-		Protein ADP-ribosyltransferase
KCJCKPDC_01555	CDS	1023		6.3.1.20		Lipoate--protein ligase 2
KCJCKPDC_01556	CDS	999				hypothetical protein
KCJCKPDC_01557	CDS	1656	dppE		COG4166	Dipeptide-binding protein DppE
KCJCKPDC_01558	CDS	936	oppB		COG0601	Oligopeptide transport system permease protein OppB
KCJCKPDC_01559	CDS	1074	dppC		COG1173	Dipeptide transport system permease protein DppC
KCJCKPDC_01560	CDS	1044	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
KCJCKPDC_01561	CDS	858	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
KCJCKPDC_01562	CDS	1497	nylA_2	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
KCJCKPDC_01563	tRNA	75				tRNA-Ala(tgc)
KCJCKPDC_01564	CDS	747				hypothetical protein
KCJCKPDC_01565	CDS	1353	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
KCJCKPDC_01566	CDS	384				hypothetical protein
KCJCKPDC_01567	CDS	381	yugI		COG1098	General stress protein 13
KCJCKPDC_01568	CDS	873		1.8.3.7	COG1262	Formylglycine-generating enzyme
KCJCKPDC_01569	CDS	867	gmuE_1	2.7.1.4	COG1940	Putative fructokinase
KCJCKPDC_01570	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
KCJCKPDC_01571	CDS	1422				hypothetical protein
KCJCKPDC_01572	CDS	954		3.5.1.26		N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase
KCJCKPDC_01573	CDS	2208				hypothetical protein
KCJCKPDC_01574	CDS	2691	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
KCJCKPDC_01575	CDS	1404	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
KCJCKPDC_01576	CDS	1299				hypothetical protein
KCJCKPDC_01577	CDS	1653				hypothetical protein
KCJCKPDC_01578	CDS	936	melC		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
KCJCKPDC_01579	CDS	966	yteP		COG4209	putative multiple-sugar transport system permease YteP
KCJCKPDC_01580	CDS	2235	yesS		COG2207	HTH-type transcriptional regulator YesS
KCJCKPDC_01581	CDS	504				hypothetical protein
KCJCKPDC_01582	CDS	258				hypothetical protein
KCJCKPDC_01583	CDS	594				hypothetical protein
KCJCKPDC_01584	CDS	171				hypothetical protein
KCJCKPDC_01585	CDS	186				hypothetical protein
KCJCKPDC_01586	CDS	357				hypothetical protein
KCJCKPDC_01587	CDS	438	pre			Plasmid recombination enzyme
KCJCKPDC_01588	CDS	654	repB			Replication protein RepB
KCJCKPDC_01589	CDS	492				hypothetical protein
KCJCKPDC_01590	CDS	987	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
KCJCKPDC_01591	CDS	516	ypjQ		COG1267	putative protein YpjQ
KCJCKPDC_01592	CDS	633				hypothetical protein
KCJCKPDC_01593	CDS	768	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
KCJCKPDC_01594	CDS	468				hypothetical protein
KCJCKPDC_01595	CDS	597				hypothetical protein
KCJCKPDC_01596	CDS	543				hypothetical protein
KCJCKPDC_01597	CDS	1311	uacT		COG2233	Uric acid transporter UacT
KCJCKPDC_01598	CDS	717				hypothetical protein
KCJCKPDC_01599	CDS	150				hypothetical protein
KCJCKPDC_01600	CDS	216				hypothetical protein
KCJCKPDC_01601	CDS	201				hypothetical protein
KCJCKPDC_01602	CDS	633	cutC		COG3142	Copper homeostasis protein CutC
KCJCKPDC_01603	CDS	585				hypothetical protein
KCJCKPDC_01604	CDS	807		1.-.-.-	COG0656	putative oxidoreductase
KCJCKPDC_01605	CDS	1584	prfC			Peptide chain release factor 3
KCJCKPDC_01606	CDS	465		2.3.1.-		Acetyltransferase
KCJCKPDC_01607	CDS	453		2.3.1.-		Acetyltransferase
KCJCKPDC_01608	CDS	900	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
KCJCKPDC_01609	CDS	813	nadK	2.7.1.23	COG0061	NAD kinase
KCJCKPDC_01610	CDS	630	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
KCJCKPDC_01611	CDS	588	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
KCJCKPDC_01612	CDS	627				hypothetical protein
KCJCKPDC_01613	CDS	1815	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
KCJCKPDC_01614	CDS	1113				hypothetical protein
KCJCKPDC_01615	CDS	645	mecA		COG4862	Adapter protein MecA
KCJCKPDC_01616	CDS	393	spxA_2			Regulatory protein Spx
KCJCKPDC_01617	CDS	1020	lplJ_2	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
KCJCKPDC_01618	CDS	138				hypothetical protein
KCJCKPDC_01619	CDS	156				hypothetical protein
KCJCKPDC_01620	CDS	363	rplT		COG0292	50S ribosomal protein L20
KCJCKPDC_01621	CDS	201	rpmI		COG0291	50S ribosomal protein L35
KCJCKPDC_01622	CDS	507	infC			Translation initiation factor IF-3
KCJCKPDC_01623	CDS	2115	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
KCJCKPDC_01624	CDS	270	rpsO		COG0184	30S ribosomal protein S15
KCJCKPDC_01625	CDS	339				hypothetical protein
KCJCKPDC_01626	CDS	1971	fruA		COG1299	PTS system fructose-specific EIIABC component
KCJCKPDC_01627	CDS	945	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
KCJCKPDC_01628	CDS	753	glcR		COG1349	HTH-type transcriptional repressor GlcR
KCJCKPDC_01629	CDS	579				hypothetical protein
KCJCKPDC_01630	CDS	270				hypothetical protein
KCJCKPDC_01631	CDS	258				hypothetical protein
KCJCKPDC_01632	CDS	156				hypothetical protein
KCJCKPDC_01633	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
KCJCKPDC_01634	CDS	1011				hypothetical protein
KCJCKPDC_01635	CDS	285	rpmA			50S ribosomal protein L27
KCJCKPDC_01636	CDS	333				hypothetical protein
KCJCKPDC_01637	CDS	309	rplU		COG0261	50S ribosomal protein L21
KCJCKPDC_01638	CDS	684	minC		COG0850	Septum site-determining protein MinC
KCJCKPDC_01639	CDS	531				hypothetical protein
KCJCKPDC_01640	CDS	960	mreC		COG1792	Cell shape-determining protein MreC
KCJCKPDC_01641	CDS	207	cspLA		COG1278	Cold shock-like protein CspLA
KCJCKPDC_01642	CDS	1341	dsdA_2	4.3.1.18	COG3048	D-serine dehydratase
KCJCKPDC_01643	CDS	819	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
KCJCKPDC_01644	CDS	177				hypothetical protein
KCJCKPDC_01645	CDS	687				hypothetical protein
KCJCKPDC_01646	CDS	477	greA		COG0782	Transcription elongation factor GreA
KCJCKPDC_01647	CDS	627	udk	2.7.1.48	COG0572	Uridine kinase
KCJCKPDC_01648	CDS	1092	mltG	4.2.2.-		Endolytic murein transglycosylase
KCJCKPDC_01649	CDS	291				hypothetical protein
KCJCKPDC_01650	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
KCJCKPDC_01651	CDS	261				hypothetical protein
KCJCKPDC_01652	CDS	2658	alaS	6.1.1.7		Alanine--tRNA ligase
KCJCKPDC_01653	CDS	1167		1.1.1.38		NAD-dependent malic enzyme
KCJCKPDC_01654	CDS	684				hypothetical protein
KCJCKPDC_01655	CDS	111				hypothetical protein
KCJCKPDC_01656	CDS	1059				hypothetical protein
KCJCKPDC_01657	CDS	1233				hypothetical protein
KCJCKPDC_01658	CDS	1503	lysS	6.1.1.6		Lysine--tRNA ligase
KCJCKPDC_01659	CDS	1023	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
KCJCKPDC_01660	CDS	870	hslO		COG1281	33 kDa chaperonin
KCJCKPDC_01661	CDS	2199	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
KCJCKPDC_01662	CDS	555	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KCJCKPDC_01663	CDS	1404	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KCJCKPDC_01664	CDS	417	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
KCJCKPDC_01665	CDS	1227				hypothetical protein
KCJCKPDC_01666	CDS	1260	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
KCJCKPDC_01667	CDS	480				Protein SprT-like protein
KCJCKPDC_01668	CDS	2178	yhgF		COG2183	Protein YhgF
KCJCKPDC_01669	CDS	702	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
KCJCKPDC_01670	CDS	861	gmuE_2	2.7.1.4	COG1940	Putative fructokinase
KCJCKPDC_01671	CDS	1479	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
KCJCKPDC_01672	CDS	843	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
KCJCKPDC_01673	CDS	903	ngcF_2		COG1175	Diacetylchitobiose uptake system permease protein NgcF
KCJCKPDC_01674	CDS	1317	dasA		COG1653	Diacetylchitobiose binding protein DasA
KCJCKPDC_01675	CDS	987	degA		COG1609	HTH-type transcriptional regulator DegA
KCJCKPDC_01676	CDS	165				hypothetical protein
KCJCKPDC_01677	CDS	1050	aes	3.1.1.-		Acetyl esterase
KCJCKPDC_01678	CDS	405				hypothetical protein
KCJCKPDC_01679	CDS	549	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
KCJCKPDC_01680	CDS	717				hypothetical protein
KCJCKPDC_01681	CDS	735				hypothetical protein
KCJCKPDC_01682	CDS	918	bcrA_7			Bacitracin transport ATP-binding protein BcrA
KCJCKPDC_01683	CDS	1302				hypothetical protein
KCJCKPDC_01684	CDS	645	ideR		COG1321	Iron-dependent repressor IdeR
KCJCKPDC_01685	CDS	561	bioY		COG1268	Biotin transporter BioY
KCJCKPDC_01686	CDS	1656	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
KCJCKPDC_01687	CDS	1509	treB		COG1263	PTS system trehalose-specific EIIBC component
KCJCKPDC_01688	CDS	1284	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
KCJCKPDC_01689	CDS	897				hypothetical protein
KCJCKPDC_01690	CDS	876	misCA		COG0706	Membrane protein insertase MisCA
KCJCKPDC_01691	CDS	360	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
KCJCKPDC_01692	CDS	141	rpmH			50S ribosomal protein L34
KCJCKPDC_01693	CDS	1338	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KCJCKPDC_01694	CDS	1137	dnaN		COG0592	Beta sliding clamp
KCJCKPDC_01695	CDS	237				hypothetical protein
KCJCKPDC_01696	CDS	1146	recF		COG1195	DNA replication and repair protein RecF
KCJCKPDC_01697	CDS	1947	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
KCJCKPDC_01698	CDS	2664	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
KCJCKPDC_01699	CDS	738				hypothetical protein
KCJCKPDC_01700	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
KCJCKPDC_01701	CDS	1338	noxE	1.6.99.3	COG0446	NADH oxidase
KCJCKPDC_01702	CDS	300	rpsF			30S ribosomal protein S6
KCJCKPDC_01703	CDS	516	ssbA_2		COG0629	Single-stranded DNA-binding protein A
KCJCKPDC_01704	CDS	237	rpsR		COG0238	30S ribosomal protein S18
KCJCKPDC_01705	CDS	1992	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
KCJCKPDC_01706	CDS	453	rplI			50S ribosomal protein L9
KCJCKPDC_01707	CDS	1395	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
KCJCKPDC_01708	CDS	729				hypothetical protein
KCJCKPDC_01709	CDS	897	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KCJCKPDC_01710	CDS	306				hypothetical protein
KCJCKPDC_01711	CDS	243				hypothetical protein
KCJCKPDC_01712	CDS	129				hypothetical protein
KCJCKPDC_01713	CDS	954				hypothetical protein
KCJCKPDC_01714	CDS	381	lrgA_1		COG1380	Antiholin-like protein LrgA
KCJCKPDC_01715	CDS	705	yohK_1		COG1346	Inner membrane protein YohK
KCJCKPDC_01716	CDS	393	lrgA_2		COG1380	Antiholin-like protein LrgA
KCJCKPDC_01717	CDS	705	yohK_2		COG1346	Inner membrane protein YohK
KCJCKPDC_01718	CDS	1107	hmo	1.1.3.46		4-hydroxymandelate oxidase
KCJCKPDC_01719	CDS	378				hypothetical protein
KCJCKPDC_01720	CDS	444				hypothetical protein
KCJCKPDC_01721	CDS	519				hypothetical protein
KCJCKPDC_01722	CDS	711	walR		COG0745	Transcriptional regulatory protein WalR
KCJCKPDC_01723	CDS	1872	walK	2.7.13.3		Sensor protein kinase WalK
KCJCKPDC_01724	CDS	1323				hypothetical protein
KCJCKPDC_01725	CDS	864	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
KCJCKPDC_01726	tRNA	75				tRNA-Ala(tgc)
KCJCKPDC_01727	tRNA	76				tRNA-Asp(gtc)
KCJCKPDC_01728	tRNA	75				tRNA-Met(cat)
KCJCKPDC_01729	tRNA	90				tRNA-Ser(tga)
KCJCKPDC_01730	tRNA	72				tRNA-Glu(ttc)
KCJCKPDC_01731	tRNA	74				tRNA-Ile(gat)
KCJCKPDC_01732	tRNA	71				tRNA-Gly(tcc)
KCJCKPDC_01733	tRNA	74				tRNA-Met(cat)
KCJCKPDC_01734	tRNA	76				tRNA-Met(cat)
KCJCKPDC_01735	tRNA	74				tRNA-Pro(tgg)
KCJCKPDC_01736	tRNA	76				tRNA-Arg(acg)
KCJCKPDC_01737	tRNA	87				tRNA-Leu(taa)
KCJCKPDC_01738	CDS	708	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
KCJCKPDC_01739	CDS	648				hypothetical protein
KCJCKPDC_01740	CDS	357	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
KCJCKPDC_01741	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
KCJCKPDC_01742	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KCJCKPDC_01743	CDS	1047	ddl	6.3.2.4		D-alanine--D-alanine ligase
KCJCKPDC_01744	CDS	1173	galK_2	2.7.1.6	COG0153	Galactokinase
KCJCKPDC_01745	CDS	1035	mro	5.1.3.3	COG2017	Aldose 1-epimerase
KCJCKPDC_01746	CDS	3066	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
KCJCKPDC_01747	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
KCJCKPDC_01748	CDS	1278	rho	3.6.4.-	COG1158	Transcription termination factor Rho
KCJCKPDC_01749	CDS	1275	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
KCJCKPDC_01750	CDS	1359	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
KCJCKPDC_01751	CDS	1857	appA			Oligopeptide-binding protein AppA
KCJCKPDC_01752	CDS	93				hypothetical protein
