locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGOEKMLN_01415	CDS	519	rimM			Ribosome maturation factor RimM
OGOEKMLN_01416	CDS	246				hypothetical protein
OGOEKMLN_01417	CDS	273	rpsP		COG0228	30S ribosomal protein S16
OGOEKMLN_01418	CDS	1542	ffh		COG0541	Signal recognition particle protein
OGOEKMLN_01419	CDS	327				hypothetical protein
OGOEKMLN_01420	CDS	1290	ftsY			Signal recognition particle receptor FtsY
OGOEKMLN_01421	CDS	819		3.1.3.-		Putative phosphatase
OGOEKMLN_01422	CDS	3573	smc_4		COG1196	Chromosome partition protein Smc
OGOEKMLN_01423	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
OGOEKMLN_01424	CDS	666				hypothetical protein
OGOEKMLN_01425	CDS	495	folA	1.5.1.3	COG0262	Dihydrofolate reductase
OGOEKMLN_01426	CDS	948	thyA	2.1.1.45	COG0207	Thymidylate synthase
OGOEKMLN_01427	CDS	1902	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
OGOEKMLN_01428	CDS	216	cspA		COG1278	Cold shock protein CspA
OGOEKMLN_01429	CDS	393	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
OGOEKMLN_01430	CDS	1353	alsT_2		COG1115	Amino-acid carrier protein AlsT
OGOEKMLN_01431	CDS	1851	oatA	2.3.1.-		O-acetyltransferase OatA
OGOEKMLN_01432	CDS	1155				hypothetical protein
OGOEKMLN_01433	CDS	927				hypothetical protein
OGOEKMLN_01434	CDS	537				hypothetical protein
OGOEKMLN_01435	CDS	711	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
OGOEKMLN_01436	CDS	624		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
OGOEKMLN_01437	CDS	738	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacetylase
OGOEKMLN_01438	CDS	1824	lepA	3.6.5.-		Elongation factor 4
OGOEKMLN_01439	CDS	7500				hypothetical protein
OGOEKMLN_01440	CDS	1407		1.2.1.3		Putative aldehyde dehydrogenase
OGOEKMLN_01441	CDS	1155	dnaJ		COG0484	Chaperone protein DnaJ
OGOEKMLN_01442	CDS	1833	dnaK		COG0443	Chaperone protein DnaK
OGOEKMLN_01443	CDS	576	grpE		COG0576	Protein GrpE
OGOEKMLN_01444	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
OGOEKMLN_01445	CDS	960	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
OGOEKMLN_01446	CDS	912	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
OGOEKMLN_01447	CDS	1533	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
OGOEKMLN_01448	CDS	507				hypothetical protein
OGOEKMLN_01449	CDS	1488	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
OGOEKMLN_01450	CDS	1356	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
OGOEKMLN_01451	CDS	381	gcvH_2			Glycine cleavage system H protein
OGOEKMLN_01452	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
OGOEKMLN_01453	CDS	1416	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
OGOEKMLN_01454	tRNA	73				tRNA-Trp(cca)
OGOEKMLN_01455	CDS	213				hypothetical protein
OGOEKMLN_01456	CDS	201				hypothetical protein
OGOEKMLN_01457	CDS	879	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
OGOEKMLN_01458	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OGOEKMLN_01459	CDS	1299	umuC		COG0389	Protein UmuC
OGOEKMLN_01460	CDS	192				hypothetical protein
OGOEKMLN_01461	CDS	828				hypothetical protein
OGOEKMLN_01462	CDS	1362				hypothetical protein
OGOEKMLN_01463	CDS	1233				hypothetical protein
OGOEKMLN_01464	CDS	1932				hypothetical protein
OGOEKMLN_01465	CDS	2781				hypothetical protein
OGOEKMLN_01466	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
OGOEKMLN_01467	CDS	2211	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OGOEKMLN_01468	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
OGOEKMLN_01469	CDS	969	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
OGOEKMLN_01470	CDS	552				hypothetical protein
OGOEKMLN_01471	CDS	2838				hypothetical protein
OGOEKMLN_01472	CDS	1053	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
OGOEKMLN_01473	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
OGOEKMLN_01474	CDS	966	tagU_2	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
OGOEKMLN_01475	CDS	1095	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
OGOEKMLN_01476	CDS	1380				hypothetical protein
OGOEKMLN_01477	CDS	1143	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
OGOEKMLN_01478	CDS	921	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
OGOEKMLN_01479	CDS	1056	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
OGOEKMLN_01480	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
OGOEKMLN_01481	CDS	366				hypothetical protein
OGOEKMLN_01482	CDS	846				hypothetical protein
OGOEKMLN_01483	CDS	840	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
OGOEKMLN_01484	CDS	1776	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
OGOEKMLN_01485	CDS	1764	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
OGOEKMLN_01486	CDS	435				hypothetical protein
OGOEKMLN_01487	CDS	1395	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
OGOEKMLN_01488	CDS	927	dnaI		COG1484	Primosomal protein DnaI
OGOEKMLN_01489	CDS	1392	dnaB		COG3611	Replication initiation and membrane attachment protein
OGOEKMLN_01490	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
OGOEKMLN_01491	CDS	612	coaE	2.7.1.24		Dephospho-CoA kinase
OGOEKMLN_01492	CDS	834	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
OGOEKMLN_01493	CDS	2661	polA	2.7.7.7		DNA polymerase I
OGOEKMLN_01494	CDS	129				hypothetical protein
OGOEKMLN_01495	CDS	690				hypothetical protein
OGOEKMLN_01496	CDS	219				hypothetical protein
OGOEKMLN_01497	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
OGOEKMLN_01498	CDS	1488				hypothetical protein
OGOEKMLN_01499	CDS	699				hypothetical protein
OGOEKMLN_01500	CDS	726				hypothetical protein
OGOEKMLN_01501	CDS	909	bcrA_7			Bacitracin transport ATP-binding protein BcrA
OGOEKMLN_01502	CDS	711				hypothetical protein
OGOEKMLN_01503	CDS	198				Lantibiotic macedovicin
OGOEKMLN_01504	CDS	414				hypothetical protein
OGOEKMLN_01505	CDS	351				hypothetical protein
OGOEKMLN_01506	CDS	1455	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
OGOEKMLN_01507	CDS	1683	rnj2	3.1.-.-		Ribonuclease J 2
OGOEKMLN_01508	CDS	984	birA	6.3.4.15		Bifunctional ligase/repressor BirA
OGOEKMLN_01509	CDS	1266			COG2256	putative AAA domain-containing protein
OGOEKMLN_01510	CDS	468				Putative universal stress protein
OGOEKMLN_01511	CDS	1806				hypothetical protein
OGOEKMLN_01512	CDS	966				hypothetical protein
OGOEKMLN_01513	CDS	267				hypothetical protein
OGOEKMLN_01514	CDS	228				hypothetical protein
OGOEKMLN_01515	CDS	2553	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
OGOEKMLN_01516	CDS	1854				hypothetical protein
OGOEKMLN_01517	CDS	1005	ccpA_2		COG1609	Catabolite control protein A
OGOEKMLN_01518	CDS	1098	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
OGOEKMLN_01519	CDS	348				hypothetical protein
OGOEKMLN_01520	CDS	354				hypothetical protein
OGOEKMLN_01521	CDS	888	ykuT		COG0668	putative MscS family protein YkuT
OGOEKMLN_01522	CDS	1287				hypothetical protein
OGOEKMLN_01523	CDS	789				hypothetical protein
OGOEKMLN_01524	CDS	978				hypothetical protein
OGOEKMLN_01525	CDS	1434				hypothetical protein
OGOEKMLN_01526	CDS	837	thrB	2.7.1.39	COG0083	Homoserine kinase
OGOEKMLN_01527	CDS	1443	thrC	4.2.3.1	COG0498	Threonine synthase
OGOEKMLN_01528	CDS	1323	yclM	2.7.2.4	COG0527	Aspartokinase 3
OGOEKMLN_01529	CDS	993	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
OGOEKMLN_01530	CDS	981	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OGOEKMLN_01531	CDS	645	nth	4.2.99.18	COG0177	Endonuclease III
OGOEKMLN_01532	CDS	732	dnaD		COG3935	DNA replication protein DnaD
OGOEKMLN_01533	CDS	1296	asnS	6.1.1.22		Asparagine--tRNA ligase
OGOEKMLN_01534	CDS	480				hypothetical protein
OGOEKMLN_01535	CDS	2772	dinG_1	3.1.-.-		3'-5' exonuclease DinG
OGOEKMLN_01536	CDS	1227	cca	2.7.7.72		CCA-adding enzyme
OGOEKMLN_01537	CDS	357	ypjD		COG1694	putative protein YpjD
OGOEKMLN_01538	CDS	561				hypothetical protein
OGOEKMLN_01539	CDS	1263	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
OGOEKMLN_01540	CDS	1926	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
OGOEKMLN_01541	CDS	594	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
OGOEKMLN_01542	CDS	924	whiA		COG1481	putative cell division protein WhiA
OGOEKMLN_01543	CDS	1029			COG0391	Putative gluconeogenesis factor
OGOEKMLN_01544	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
OGOEKMLN_01545	CDS	1725	pgcA	5.4.2.2		Phosphoglucomutase
OGOEKMLN_01546	CDS	939	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
OGOEKMLN_01547	CDS	429				hypothetical protein
OGOEKMLN_01548	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OGOEKMLN_01549	CDS	879	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OGOEKMLN_01550	CDS	945	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
OGOEKMLN_01551	CDS	354				hypothetical protein
OGOEKMLN_01552	CDS	303				hypothetical protein
OGOEKMLN_01553	CDS	183				hypothetical protein
OGOEKMLN_01554	CDS	291				hypothetical protein
OGOEKMLN_01555	CDS	1665				hypothetical protein
OGOEKMLN_01556	CDS	2829	uvrA			UvrABC system protein A
OGOEKMLN_01557	CDS	963				hypothetical protein
OGOEKMLN_01558	CDS	474	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
OGOEKMLN_01559	CDS	1800	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
OGOEKMLN_01560	CDS	948	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
	repeat_region	578				
OGOEKMLN_01561	CDS	909	dinG_2	3.1.-.-		3'-5' exonuclease DinG
OGOEKMLN_01562	CDS	945	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
OGOEKMLN_01563	CDS	642	cse3	3.1.-.-		CRISPR-associated endoribonuclease Cse3
OGOEKMLN_01564	CDS	720				hypothetical protein
OGOEKMLN_01565	CDS	1083	casC			CRISPR system Cascade subunit CasC
OGOEKMLN_01566	CDS	618				hypothetical protein
OGOEKMLN_01567	CDS	1659				hypothetical protein
OGOEKMLN_01568	CDS	1089	cas3	3.1.-.-		CRISPR-associated nuclease/helicase Cas3
OGOEKMLN_01569	CDS	414				hypothetical protein
OGOEKMLN_01570	CDS	1896	yxdM			ABC transporter permease protein YxdM
OGOEKMLN_01571	CDS	741	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
OGOEKMLN_01572	CDS	984	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
OGOEKMLN_01573	CDS	684	graR		COG0745	Response regulator protein GraR
OGOEKMLN_01574	CDS	741		3.5.2.20	COG1878	Isatin hydrolase
OGOEKMLN_01575	CDS	1158				hypothetical protein
OGOEKMLN_01576	CDS	1590	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
OGOEKMLN_01577	CDS	834				hypothetical protein
OGOEKMLN_01578	CDS	1815	glmS	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OGOEKMLN_01579	CDS	960				hypothetical protein
OGOEKMLN_01580	CDS	963	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
OGOEKMLN_01581	CDS	987	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
OGOEKMLN_01582	CDS	1008	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
OGOEKMLN_01583	CDS	240	acpP_2		COG0236	Acyl carrier protein
OGOEKMLN_01584	CDS	1008	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
OGOEKMLN_01585	CDS	2028	recG	3.6.4.12		ATP-dependent DNA helicase RecG
OGOEKMLN_01586	CDS	1689				putative protein
OGOEKMLN_01587	CDS	354				putative protein
OGOEKMLN_01588	CDS	189	rpmB			50S ribosomal protein L28
OGOEKMLN_01589	CDS	645	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
OGOEKMLN_01590	CDS	660	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
OGOEKMLN_01591	CDS	888	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
OGOEKMLN_01592	CDS	1980	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
OGOEKMLN_01593	CDS	753	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
OGOEKMLN_01594	CDS	1341	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
OGOEKMLN_01595	CDS	951	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
OGOEKMLN_01596	CDS	2415	priA	3.6.4.-		primosomal protein N'
OGOEKMLN_01597	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OGOEKMLN_01598	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
OGOEKMLN_01599	CDS	615	gmk_1	2.7.4.8	COG0194	Guanylate kinase
OGOEKMLN_01600	CDS	645	ntpD			V-type sodium ATPase subunit D
OGOEKMLN_01601	CDS	1377	ntpB			V-type sodium ATPase subunit B
OGOEKMLN_01602	CDS	1791	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
OGOEKMLN_01603	CDS	312	ntpG			V-type sodium ATPase subunit G
OGOEKMLN_01604	CDS	999	ntpC			V-type sodium ATPase subunit C
OGOEKMLN_01605	CDS	579	atpE_2			V-type proton ATPase subunit E
OGOEKMLN_01606	CDS	480	ntpK			V-type sodium ATPase subunit K
OGOEKMLN_01607	CDS	1947				hypothetical protein
OGOEKMLN_01608	CDS	327				hypothetical protein
OGOEKMLN_01609	CDS	387				hypothetical protein
OGOEKMLN_01610	CDS	699	opuCD		COG1174	Carnitine transport permease protein OpuCD
OGOEKMLN_01611	CDS	957	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
OGOEKMLN_01612	CDS	651	opuCB		COG1174	Carnitine transport permease protein OpuCB
OGOEKMLN_01613	CDS	1182	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
OGOEKMLN_01614	CDS	336				hypothetical protein
OGOEKMLN_01615	CDS	1014	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
OGOEKMLN_01616	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
OGOEKMLN_01617	CDS	441	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
OGOEKMLN_01618	CDS	1938	mutL		COG0323	DNA mismatch repair protein MutL
OGOEKMLN_01619	CDS	2607	mutS		COG0249	DNA mismatch repair protein MutS
OGOEKMLN_01620	CDS	819	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
OGOEKMLN_01621	CDS	1338	dsdA_2	4.3.1.18	COG3048	D-serine dehydratase
OGOEKMLN_01622	CDS	1029				hypothetical protein
OGOEKMLN_01623	CDS	207				hypothetical protein
OGOEKMLN_01624	CDS	462	smpB		COG0691	SsrA-binding protein
OGOEKMLN_01625	CDS	711				hypothetical protein
OGOEKMLN_01626	CDS	2373	rnr	3.1.13.1	COG0557	Ribonuclease R
OGOEKMLN_01627	CDS	732	est_2	3.1.1.1		Carboxylesterase
OGOEKMLN_01628	CDS	231	secG		COG1314	putative protein-export membrane protein SecG
OGOEKMLN_01629	CDS	651				hypothetical protein
OGOEKMLN_01630	CDS	528	niaR		COG1827	putative transcription repressor NiaR
OGOEKMLN_01631	CDS	549	niaX			Niacin transporter NiaX
OGOEKMLN_01632	CDS	1563	rny	3.1.-.-	COG1418	Ribonuclease Y
OGOEKMLN_01633	CDS	1110	recA		COG0468	Protein RecA
OGOEKMLN_01634	CDS	1182	cinA		COG1058	Putative competence-damage inducible protein
OGOEKMLN_01635	CDS	585	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OGOEKMLN_01636	CDS	843				hypothetical protein
OGOEKMLN_01637	CDS	1293				hypothetical protein
OGOEKMLN_01638	CDS	1245				hypothetical protein
OGOEKMLN_01639	CDS	1197	metK	2.5.1.6		S-adenosylmethionine synthase
OGOEKMLN_01640	CDS	717				hypothetical protein
OGOEKMLN_01641	CDS	507				hypothetical protein
OGOEKMLN_01642	CDS	606	folT			Folate transporter FolT
OGOEKMLN_01643	CDS	1458	nagP			PTS system N-acetylglucosamine-specific EIICB component
OGOEKMLN_01644	CDS	1302	eno	4.2.1.11	COG0148	Enolase
OGOEKMLN_01645	CDS	1530	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OGOEKMLN_01646	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
OGOEKMLN_01647	CDS	1185	pgk	2.7.2.3		Phosphoglycerate kinase
OGOEKMLN_01648	CDS	996	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
OGOEKMLN_01649	CDS	1029	cggR		COG2390	Central glycolytic genes regulator
OGOEKMLN_01650	CDS	489				hypothetical protein
OGOEKMLN_01651	CDS	414				hypothetical protein
OGOEKMLN_01652	CDS	1983	uvrB		COG0556	UvrABC system protein B
OGOEKMLN_01653	CDS	255	rpsT		COG0268	30S ribosomal protein S20
OGOEKMLN_01654	CDS	8661				hypothetical protein
OGOEKMLN_01655	CDS	6753				hypothetical protein
OGOEKMLN_01656	CDS	912				hypothetical protein
OGOEKMLN_01657	CDS	909	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
OGOEKMLN_01658	CDS	2409	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
OGOEKMLN_01659	CDS	642	rex		COG2344	Redox-sensing transcriptional repressor Rex
OGOEKMLN_01660	CDS	1029				hypothetical protein
OGOEKMLN_01661	CDS	1179	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
OGOEKMLN_01662	CDS	891	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
OGOEKMLN_01663	CDS	840	thiD_2	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
OGOEKMLN_01664	CDS	594				hypothetical protein
OGOEKMLN_01665	CDS	339				Putative glycerol transporter
OGOEKMLN_01666	CDS	381				Putative glycerol transporter
OGOEKMLN_01667	CDS	381	dhaM-2	2.7.1.121	COG3412	PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM
OGOEKMLN_01668	CDS	582	dhaL	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
OGOEKMLN_01669	CDS	984	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
OGOEKMLN_01670	CDS	1821	glpO	1.1.3.21	COG0578	Alpha-glycerophosphate oxidase
OGOEKMLN_01671	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
OGOEKMLN_01672	CDS	5190				hypothetical protein
OGOEKMLN_01673	CDS	228				hypothetical protein
OGOEKMLN_01674	CDS	1074				hypothetical protein
OGOEKMLN_01675	CDS	657	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
OGOEKMLN_01676	CDS	1035	guaC	1.7.1.7		GMP reductase
OGOEKMLN_01677	CDS	540	gmk_2	2.7.4.8	COG0194	Guanylate kinase
OGOEKMLN_01678	CDS	513	crr			PTS system glucose-specific EIIA component
OGOEKMLN_01679	CDS	828	uppP	3.6.1.27		Undecaprenyl-diphosphatase
OGOEKMLN_01680	CDS	624				hypothetical protein
OGOEKMLN_01681	CDS	1005				hypothetical protein
OGOEKMLN_01682	CDS	537				hypothetical protein
OGOEKMLN_01683	CDS	267				hypothetical protein
OGOEKMLN_01684	CDS	411	spxA_2			Regulatory protein Spx
OGOEKMLN_01685	CDS	624	axe2	3.1.1.72		Acetylxylan esterase
OGOEKMLN_01686	CDS	381	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
OGOEKMLN_01687	CDS	264				hypothetical protein
OGOEKMLN_01688	CDS	174				hypothetical protein
OGOEKMLN_01689	CDS	1746	arsA	7.3.2.7		Arsenical pump-driving ATPase
OGOEKMLN_01690	CDS	375	arsD			Arsenical resistance operon trans-acting repressor ArsD
OGOEKMLN_01691	CDS	345				hypothetical protein
OGOEKMLN_01692	CDS	1002	lplJ_2	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
OGOEKMLN_01693	CDS	1101	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
OGOEKMLN_01694	CDS	1899	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
OGOEKMLN_01695	CDS	762	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OGOEKMLN_01696	tRNA	85				tRNA-Leu(gag)
OGOEKMLN_01697	CDS	465				hypothetical protein
OGOEKMLN_01698	CDS	273				hypothetical protein
OGOEKMLN_01699	CDS	1053				hypothetical protein
OGOEKMLN_01700	CDS	3525	mfd	3.6.4.-		Transcription-repair-coupling factor
OGOEKMLN_01701	CDS	561	pth	3.1.1.29		Peptidyl-tRNA hydrolase
OGOEKMLN_01702	CDS	1971	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
	repeat_region	630				
OGOEKMLN_01703	CDS	939				hypothetical protein
OGOEKMLN_01704	CDS	1494				hypothetical protein
OGOEKMLN_01705	CDS	1371	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
OGOEKMLN_01706	CDS	141				hypothetical protein
OGOEKMLN_01707	CDS	321				hypothetical protein
OGOEKMLN_01708	CDS	234				hypothetical protein
OGOEKMLN_01709	CDS	228				hypothetical protein
OGOEKMLN_01710	CDS	1491				hypothetical protein
OGOEKMLN_01711	CDS	849	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OGOEKMLN_01712	CDS	1236	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
OGOEKMLN_01713	CDS	942	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
OGOEKMLN_01714	CDS	609	urdA_2	1.3.99.33		Urocanate reductase
OGOEKMLN_01715	CDS	1332				hypothetical protein
OGOEKMLN_01716	CDS	819	metQ_4		COG1464	Methionine-binding lipoprotein MetQ
OGOEKMLN_01717	CDS	1011	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
OGOEKMLN_01718	CDS	702	metP_3		COG2011	Methionine import system permease protein MetP
OGOEKMLN_01719	CDS	882	metQ_5		COG1464	Methionine-binding lipoprotein MetQ
OGOEKMLN_01720	CDS	675	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
OGOEKMLN_01721	CDS	186				hypothetical protein
OGOEKMLN_01722	CDS	1830				hypothetical protein
OGOEKMLN_01723	CDS	1119				hypothetical protein
OGOEKMLN_01724	CDS	684				hypothetical protein
OGOEKMLN_01725	CDS	1338	pepC	3.4.22.40	COG3579	Aminopeptidase C
OGOEKMLN_01726	CDS	585	srtD	3.4.22.-	COG3764	Sortase D
OGOEKMLN_01727	CDS	714	yidD			Putative membrane protein insertion efficiency factor
OGOEKMLN_01728	CDS	684	srrA_2		COG0745	Transcriptional regulatory protein SrrA
OGOEKMLN_01729	CDS	1143	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
OGOEKMLN_01730	CDS	1314	dacA_2	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
OGOEKMLN_01731	CDS	1296	serS	6.1.1.11		Serine--tRNA ligase
OGOEKMLN_01732	CDS	528	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
OGOEKMLN_01733	CDS	1098	strH	3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
OGOEKMLN_01734	CDS	816	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
OGOEKMLN_01735	CDS	1350				hypothetical protein
OGOEKMLN_01736	CDS	876	lipL	2.3.1.200	COG0095	Lipoyl-[GcvH]:protein N-lipoyltransferase
OGOEKMLN_01737	CDS	444				hypothetical protein
OGOEKMLN_01738	CDS	519	rpoE			DNA-directed RNA polymerase subunit delta
OGOEKMLN_01739	CDS	912				hypothetical protein
OGOEKMLN_01740	CDS	384	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
OGOEKMLN_01741	CDS	726	yclP_2	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
OGOEKMLN_01742	CDS	831				hypothetical protein
OGOEKMLN_01743	CDS	1179				hypothetical protein
OGOEKMLN_01744	CDS	1602	pyrG	6.3.4.2	COG0504	CTP synthase
OGOEKMLN_01745	CDS	1302				hypothetical protein
OGOEKMLN_01746	CDS	855	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
OGOEKMLN_01747	CDS	2073	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
OGOEKMLN_01748	CDS	276				hypothetical protein
OGOEKMLN_01749	CDS	168				hypothetical protein
OGOEKMLN_01750	CDS	297	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
OGOEKMLN_01751	CDS	189				hypothetical protein
OGOEKMLN_01752	CDS	363				hypothetical protein
